subject,trial_number,trial_type,stimuli_sequence,complexity,trial_looking_time
SS1630952417185,3,background,BBBBBD,complex,889.2000000476837
SS1630952417185,4,background,BBBBBD,complex,1362.1000001430511
SS1630952417185,5,background,BBBBBD,complex,1370.7000000476835
SS1630952417185,6,deviant,BBBBBD,complex,22531.60000014305
SS1630952417185,1,background,BBBDBB,simple,21610.89999985695
SS1630952417185,2,background,BBBDBB,simple,1042.9000000953674
SS1630952417185,3,background,BBBDBB,simple,1685.0999999046326
SS1630952417185,4,deviant,BBBDBB,simple,6494.100000143051
SS1630952417185,5,background,BBBDBB,simple,3749.700000047684
SS1630952417185,6,background,BBBDBB,simple,1534.5
SS1630952417185,1,background,BBBBBD,simple,4268.200000047684
SS1630952417185,2,background,BBBBBD,simple,1736.2000000476835
SS1630952417185,3,background,BBBBBD,simple,722.5999999046326
SS1630952417185,4,background,BBBBBD,simple,554.0999999046326
SS1630952417185,5,background,BBBBBD,simple,1383.0999999046326
SS1630952417185,6,deviant,BBBBBD,simple,7224.900000095367
SS1630952417185,1,background,BBBBBB,simple,7051.900000095367
SS1630952417185,2,background,BBBBBB,simple,737.6999998092651
SS1630952417185,3,background,BBBBBB,simple,1603.7000000476835
SS1630952417185,4,background,BBBBBB,simple,574.2999999523163
SS1630952417185,5,background,BBBBBB,simple,1541.5
SS1630952417185,6,background,BBBBBB,simple,914.5999999046326
SS1630952417185,1,background,BDBBBB,simple,4204.100000143051
SS1630952417185,2,deviant,BDBBBB,simple,3351.2000000476837
SS1630952417185,3,background,BDBBBB,simple,5885
SS1630952417185,4,background,BDBBBB,simple,1495.9000000953674
SS1630952417185,5,background,BDBBBB,simple,603.5999999046326
SS1630952417185,6,background,BDBBBB,simple,1217.7000000476835
SS1630952754135,1,background,BBBBBB,simple,5892
SS1630952754135,2,background,BBBBBB,simple,4336
SS1630952754135,3,background,BBBBBB,simple,2610
SS1630952754135,4,background,BBBBBB,simple,1377
SS1630952754135,5,background,BBBBBB,simple,11703
SS1630952754135,6,background,BBBBBB,simple,2572
SS1630952754135,1,background,BBBBBD,complex,5625
SS1630952754135,2,background,BBBBBD,complex,2652
SS1630952754135,3,background,BBBBBD,complex,2921
SS1630952754135,4,background,BBBBBD,complex,925
SS1630952754135,5,background,BBBBBD,complex,737
SS1630952754135,6,deviant,BBBBBD,complex,4294
SS1630952754135,1,background,BBBDBB,complex,2604
SS1630952754135,2,background,BBBDBB,complex,683.9999999999709
SS1630952754135,3,background,BBBDBB,complex,648
SS1630952754135,4,deviant,BBBDBB,complex,2170
SS1630952754135,5,background,BBBDBB,complex,2587
SS1630952754135,6,background,BBBDBB,complex,827
SS1630952754135,1,background,BDBBBB,complex,1229
SS1630952754135,2,deviant,BDBBBB,complex,3444.000000000029
SS1630952754135,3,background,BDBBBB,complex,877
SS1630952754135,4,background,BDBBBB,complex,947
SS1630952754135,5,background,BDBBBB,complex,1803.999999999971
SS1630952754135,6,background,BDBBBB,complex,1287
SS1630952754135,1,background,BDBBBB,simple,2034
SS1630952754135,2,deviant,BDBBBB,simple,940
SS1630952754135,3,background,BDBBBB,simple,1120
SS1630952754135,4,background,BDBBBB,simple,857
SS1630952754135,5,background,BDBBBB,simple,528
SS1630952754135,6,background,BDBBBB,simple,794.9999999999709
SS1630952754135,1,background,BBBDBB,simple,2108.999999999971
SS1630952754135,2,background,BBBDBB,simple,2110.999999999971
SS1630952754135,3,background,BBBDBB,simple,503.9999999999709
SS1630952754135,4,deviant,BBBDBB,simple,1259
SS1630952754135,5,background,BBBDBB,simple,749
SS1630952754135,6,background,BBBDBB,simple,1066.999999999971
SS1630952754135,1,background,BBBBBB,complex,4464
SS1630952754135,2,background,BBBBBB,complex,852.9999999999709
SS1630952754135,3,background,BBBBBB,complex,1642
SS1630952754135,4,background,BBBBBB,complex,639
SS1630952754135,5,background,BBBBBB,complex,1672
SS1630952754135,6,background,BBBBBB,complex,735
SS1630952754135,1,background,BBBBBD,simple,2498
SS1630952754135,2,background,BBBBBD,simple,759
SS1630952754135,3,background,BBBBBD,simple,683
SS1630952754135,4,background,BBBBBD,simple,818
SS1630952754135,5,background,BBBBBD,simple,597
SS1630952754135,6,deviant,BBBBBD,simple,939.9999999999708
SS1630952812378,1,background,BBBBBB,simple,5080.70000000298
SS1630952812378,2,background,BBBBBB,simple,5718.89999999851
SS1630952812378,3,background,BBBBBB,simple,1823.10000000149
SS1630952812378,4,background,BBBBBB,simple,1274.10000000149
SS1630952812378,5,background,BBBBBB,simple,1111.60000000149
SS1630952812378,6,background,BBBBBB,simple,836.5
SS1630952812378,1,background,BDBBBB,complex,4715.699999999255
SS1630952812378,2,deviant,BDBBBB,complex,4463.900000002235
SS1630952812378,3,background,BDBBBB,complex,3252.5
SS1630952812378,4,background,BDBBBB,complex,2683.89999999851
SS1630952812378,5,background,BDBBBB,complex,1978.5
SS1630952812378,6,background,BDBBBB,complex,1219.60000000149
SS1630952812378,1,background,BBBBBD,complex,4736.699999999255
SS1630952812378,2,background,BBBBBD,complex,1757.5999999977648
SS1630952812378,3,background,BBBBBD,complex,663.9000000022352
SS1630952812378,4,background,BBBBBD,complex,713.6000000014901
SS1630952812378,5,background,BBBBBD,complex,1243
SS1630952812378,6,deviant,BBBBBD,complex,3710.20000000298
SS1630952812378,1,background,BBBBBD,simple,2257.699999999255
SS1630952812378,2,background,BBBBBD,simple,933.89999999851
SS1630952812378,3,background,BBBBBD,simple,585.7999999970198
SS1630952812378,4,background,BBBBBD,simple,1272
SS1630952812378,5,background,BBBBBD,simple,652.7999999970198
SS1630952812378,6,deviant,BBBBBD,simple,751.1000000014901
SS1630952812378,1,background,BBBDBB,complex,1798.5999999977648
SS1630952812378,2,background,BBBDBB,complex,1048.89999999851
SS1630952812378,3,background,BBBDBB,complex,1194.699999999255
SS1630952812378,4,deviant,BBBDBB,complex,2341.89999999851
SS1630952812378,5,background,BBBDBB,complex,565.6000000014901
SS1630952812378,6,background,BBBDBB,complex,1334
SS1630952812378,1,background,BDBBBB,simple,3011.89999999851
SS1630952812378,2,deviant,BDBBBB,simple,1031.39999999851
SS1630952812378,3,background,BDBBBB,simple,673.1999999992549
SS1630952812378,4,background,BDBBBB,simple,544
SS1630952812378,5,background,BDBBBB,simple,519.1000000014901
SS1630952812378,6,background,BDBBBB,simple,1116.5999999977648
SS1630952812378,1,background,BBBDBB,simple,848.1999999992549
SS1630952812378,2,background,BBBDBB,simple,1017.6999999992548
SS1630952812378,3,background,BBBDBB,simple,603.6000000014901
SS1630952812378,4,deviant,BBBDBB,simple,1052.199999999255
SS1630952812378,5,background,BBBDBB,simple,42742.699999999255
SS1630952812378,6,background,BBBDBB,simple,2035.300000000745
SS1630952812378,1,background,BBBBBB,complex,891.4000000022352
SS1630952812378,2,background,BBBBBB,complex,636.8999999985099
SS1630952812378,3,background,BBBBBB,complex,2265.60000000149
SS1630952812378,4,background,BBBBBB,complex,745.8000000007451
SS1630952812378,5,background,BBBBBB,complex,781.5
SS1630952812378,6,background,BBBBBB,complex,16247.300000000743
SS1630953575996,1,background,BBBBBD,simple,6352.70000000298
SS1630953575996,2,background,BBBBBD,simple,2703.1999999955297
SS1630953575996,3,background,BBBBBD,simple,6609.5
SS1630953575996,4,background,BBBBBD,simple,1075.60000000149
SS1630953575996,5,background,BBBBBD,simple,4182.19999999553
SS1630953575996,6,deviant,BBBBBD,simple,7358.69999999553
SS1630953575996,1,background,BBBDBB,complex,4185.39999999851
SS1630953575996,2,background,BBBDBB,complex,4155.20000000298
SS1630953575996,3,background,BBBDBB,complex,3493.4000000059605
SS1630953575996,4,deviant,BBBDBB,complex,4266.39999999851
SS1630953575996,5,background,BBBDBB,complex,3283.70000000298
SS1630953575996,6,background,BBBDBB,complex,3762
SS1630953575996,1,background,BDBBBB,simple,28580.29999999702
SS1630953575996,2,deviant,BDBBBB,simple,1058.39999999851
SS1630953575996,3,background,BDBBBB,simple,1235.89999999851
SS1630953575996,4,background,BDBBBB,simple,674.7999999970198
SS1630953575996,5,background,BDBBBB,simple,1044.89999999851
SS1630953575996,6,background,BDBBBB,simple,722.5
SS1630953575996,1,background,BBBDBB,simple,1628.2000000029802
SS1630953575996,2,background,BBBDBB,simple,1241
SS1630953575996,3,background,BBBDBB,simple,3383.70000000298
SS1630953575996,4,deviant,BBBDBB,simple,1909.6999999955297
SS1630953575996,5,background,BBBDBB,simple,1525.39999999851
SS1630953575996,6,background,BBBDBB,simple,5223.20000000298
SS1630953575996,1,background,BBBBBB,complex,3544.10000000149
SS1630953575996,2,background,BBBBBB,complex,1893.4000000059605
SS1630953575996,3,background,BBBBBB,complex,1882.89999999851
SS1630953575996,4,background,BBBBBB,complex,1390.60000000149
SS1630953575996,5,background,BBBBBB,complex,1940.60000000149
SS1630953575996,6,background,BBBBBB,complex,709.7999999970198
SS1630953575996,1,background,BDBBBB,complex,1106
SS1630953575996,2,deviant,BDBBBB,complex,3541.20000000298
SS1630953575996,3,background,BDBBBB,complex,1903.29999999702
SS1630953575996,4,background,BDBBBB,complex,1349
SS1630953575996,5,background,BDBBBB,complex,647.5
SS1630953575996,6,background,BDBBBB,complex,689.7000000029802
SS1630953575996,1,background,BBBBBD,complex,4898.69999999553
SS1630953575996,2,background,BBBBBD,complex,1179.2000000029802
SS1630953575996,3,background,BBBBBD,complex,1843.89999999851
SS1630953575996,4,background,BBBBBD,complex,1678.10000000149
SS1630953575996,5,background,BBBBBD,complex,639.8000000044703
SS1630953575996,6,deviant,BBBBBD,complex,1481.7999999970198
SS1630953575996,1,background,BBBBBB,simple,3365
SS1630953575996,2,background,BBBBBB,simple,2676.79999999702
SS1630953575996,3,background,BBBBBB,simple,554.2999999970198
SS1630953575996,4,background,BBBBBB,simple,656.5
SS1630953575996,5,background,BBBBBB,simple,1013.7999999970198
SS1630953575996,6,background,BBBBBB,simple,637.7999999970198
SS1630953579632,1,background,BDBBBB,simple,5587.0999999940395
SS1630953579632,2,deviant,BDBBBB,simple,3330.20000000298
SS1630953579632,3,background,BDBBBB,simple,2197.8999999910593
SS1630953579632,4,background,BDBBBB,simple,3460.4000000059605
SS1630953579632,5,background,BDBBBB,simple,2355.29999999702
SS1630953579632,6,background,BDBBBB,simple,5510.70000000298
SS1630953579632,1,background,BBBBBB,complex,12285.59999999404
SS1630953579632,2,background,BBBBBB,complex,1741.3999999910593
SS1630953579632,3,background,BBBBBB,complex,3384.29999999702
SS1630953579632,4,background,BBBBBB,complex,1794.4000000059605
SS1630953579632,5,background,BBBBBB,complex,960.9000000059604
SS1630953579632,6,background,BBBBBB,complex,1398.4000000059605
SS1630953579632,1,background,BBBBBD,simple,3499.3999999910593
SS1630953579632,2,background,BBBBBD,simple,2516.5
SS1630953579632,3,background,BBBBBD,simple,1821.1000000089407
SS1630953579632,4,background,BBBBBD,simple,1246.6000000089407
SS1630953579632,5,background,BBBBBD,simple,912.2000000029802
SS1630953579632,6,deviant,BBBBBD,simple,3443.29999999702
SS1630953579632,1,background,BBBBBB,simple,4599.0999999940395
SS1630953579632,2,background,BBBBBB,simple,5783.600000008941
SS1630953579632,3,background,BBBBBB,simple,2938.9000000059605
SS1630953579632,4,background,BBBBBB,simple,541.1999999880791
SS1630953579632,5,background,BBBBBB,simple,966.7999999970198
SS1630953579632,6,background,BBBBBB,simple,3497.0999999940395
SS1630953579632,1,background,BBBDBB,complex,5956.199999988079
SS1630953579632,2,background,BBBDBB,complex,7144.4000000059605
SS1630953579632,3,background,BBBDBB,complex,1573.9000000059605
SS1630953579632,4,deviant,BBBDBB,complex,5081
SS1630953579632,5,background,BBBDBB,complex,1912.5
SS1630953579632,6,background,BBBDBB,complex,836.7999999970198
SS1630953579632,1,background,BDBBBB,complex,6868.70000000298
SS1630953579632,2,deviant,BDBBBB,complex,3174.20000000298
SS1630953579632,3,background,BDBBBB,complex,1133.7999999970198
SS1630953579632,4,background,BDBBBB,complex,1142.7000000029802
SS1630953579632,5,background,BDBBBB,complex,996.5
SS1630953579632,6,background,BDBBBB,complex,923
SS1630953579632,1,background,BBBDBB,simple,4235.5
SS1630953579632,2,background,BBBDBB,simple,1363.0999999940395
SS1630953579632,3,background,BBBDBB,simple,979.7999999970198
SS1630953579632,4,deviant,BBBDBB,simple,2542.70000000298
SS1630953579632,5,background,BBBDBB,simple,1234.800000011921
SS1630953579632,6,background,BBBDBB,simple,871
SS1630953579632,1,background,BBBBBD,complex,6031
SS1630953579632,2,background,BBBBBD,complex,2028.8999999910593
SS1630953579632,3,background,BBBBBD,complex,1970.6000000089407
SS1630953579632,4,background,BBBBBD,complex,891
SS1630953579632,5,background,BBBBBD,complex,763.3999999910593
SS1630953579632,6,deviant,BBBBBD,complex,3832.6000000089407
SS1630953667755,1,background,BBBBBD,simple,3722
SS1630953667755,2,background,BBBBBD,simple,4329
SS1630953667755,3,background,BBBBBD,simple,3049.0000000000146
SS1630953667755,4,background,BBBBBD,simple,5258
SS1630953667755,5,background,BBBBBD,simple,2174
SS1630953667755,6,deviant,BBBBBD,simple,6033
SS1630953667755,1,background,BDBBBB,simple,4440
SS1630953667755,2,deviant,BDBBBB,simple,2530
SS1630953667755,3,background,BDBBBB,simple,1536
SS1630953667755,4,background,BDBBBB,simple,2422
SS1630953667755,5,background,BDBBBB,simple,2446
SS1630953667755,6,background,BDBBBB,simple,1440
SS1630953667755,1,background,BBBDBB,simple,5329
SS1630953667755,2,background,BBBDBB,simple,748.0000000000291
SS1630953667755,3,background,BBBDBB,simple,1119
SS1630953667755,4,deviant,BBBDBB,simple,3378
SS1630953667755,5,background,BBBDBB,simple,1033
SS1630953667755,6,background,BBBDBB,simple,1302.999999999971
SS1630953667755,1,background,BDBBBB,complex,4469
SS1630953667755,2,deviant,BDBBBB,complex,1986
SS1630953667755,3,background,BDBBBB,complex,1554
SS1630953667755,4,background,BDBBBB,complex,888
SS1630953667755,5,background,BDBBBB,complex,798
SS1630953667755,6,background,BDBBBB,complex,3418
SS1630953667755,1,background,BBBBBB,complex,3351
SS1630953667755,2,background,BBBBBB,complex,2577
SS1630953667755,3,background,BBBBBB,complex,2412.999999999971
SS1630953667755,4,background,BBBBBB,complex,2392
SS1630953667755,5,background,BBBBBB,complex,601.9999999999709
SS1630953667755,6,background,BBBBBB,complex,2751
SS1630953667755,1,background,BBBBBD,complex,2095
SS1630953667755,2,background,BBBBBD,complex,1790
SS1630953667755,3,background,BBBBBD,complex,2028
SS1630953667755,4,background,BBBBBD,complex,918
SS1630953667755,5,background,BBBBBD,complex,1492
SS1630953667755,6,deviant,BBBBBD,complex,2163
SS1630953667755,1,background,BBBDBB,complex,2583
SS1630953667755,2,background,BBBDBB,complex,1003
SS1630953667755,3,background,BBBDBB,complex,771.9999999999709
SS1630953667755,4,deviant,BBBDBB,complex,3006
SS1630953667755,5,background,BBBDBB,complex,1263
SS1630953667755,6,background,BBBDBB,complex,895
SS1630953667755,1,background,BBBBBB,simple,2829
SS1630953667755,2,background,BBBBBB,simple,1533.999999999971
SS1630953667755,3,background,BBBBBB,simple,1596
SS1630953667755,4,background,BBBBBB,simple,1029
SS1630953667755,5,background,BBBBBB,simple,2585
SS1630953667755,6,background,BBBBBB,simple,1040
SS1630954604629,1,background,BBBBBD,complex,4282
SS1630954604629,2,background,BBBBBD,complex,2833
SS1630954604629,3,background,BBBBBD,complex,2732
SS1630954604629,4,background,BBBBBD,complex,2905
SS1630954604629,5,background,BBBBBD,complex,3638
SS1630954604629,6,deviant,BBBBBD,complex,8640
SS1630954604629,1,background,BBBBBB,complex,8312
SS1630954604629,2,background,BBBBBB,complex,4634
SS1630954604629,3,background,BBBBBB,complex,1460
SS1630954604629,4,background,BBBBBB,complex,2772
SS1630954604629,5,background,BBBBBB,complex,1345
SS1630954604629,6,background,BBBBBB,complex,1656
SS1630954604629,1,background,BDBBBB,complex,4068
SS1630954604629,2,deviant,BDBBBB,complex,5843
SS1630954604629,3,background,BDBBBB,complex,2110
SS1630954604629,4,background,BDBBBB,complex,1921
SS1630954604629,5,background,BDBBBB,complex,1738
SS1630954604629,6,background,BDBBBB,complex,2267
SS1630954604629,1,background,BBBDBB,simple,3192
SS1630954604629,2,background,BBBDBB,simple,929
SS1630954604629,3,background,BBBDBB,simple,1595
SS1630954604629,4,deviant,BBBDBB,simple,4737
SS1630954604629,5,background,BBBDBB,simple,572
SS1630954604629,6,background,BBBDBB,simple,1631
SS1630954604629,1,background,BBBBBB,simple,3344
SS1630954604629,2,background,BBBBBB,simple,714
SS1630954604629,3,background,BBBBBB,simple,1337
SS1630954604629,4,background,BBBBBB,simple,2366
SS1630954604629,5,background,BBBBBB,simple,1640
SS1630954604629,6,background,BBBBBB,simple,1324
SS1630954604629,1,background,BBBDBB,complex,3986
SS1630954604629,2,background,BBBDBB,complex,1560
SS1630954604629,3,background,BBBDBB,complex,1538
SS1630954604629,4,deviant,BBBDBB,complex,2632
SS1630954604629,5,background,BBBDBB,complex,1353
SS1630954604629,6,background,BBBDBB,complex,712
SS1630954604629,1,background,BDBBBB,simple,3183
SS1630954604629,2,deviant,BDBBBB,simple,2471
SS1630954604629,3,background,BDBBBB,simple,862
SS1630954604629,4,background,BDBBBB,simple,727
SS1630954604629,5,background,BDBBBB,simple,944
SS1630954604629,6,background,BDBBBB,simple,578
SS1630954604629,1,background,BBBBBD,simple,2876
SS1630954604629,2,background,BBBBBD,simple,806
SS1630954604629,3,background,BBBBBD,simple,537
SS1630954604629,4,background,BBBBBD,simple,1165
SS1630954604629,5,background,BBBBBD,simple,966
SS1630954604629,6,deviant,BBBBBD,simple,5144
SS1630954818907,1,background,BBBBBB,complex,4299.600000023842
SS1630954818907,2,background,BBBBBB,complex,2867
SS1630954818907,3,background,BBBBBB,complex,4066.299999952316
SS1630954818907,4,background,BBBBBB,complex,3091.100000023842
SS1630954818907,5,background,BBBBBB,complex,5155.5
SS1630954818907,6,background,BBBBBB,complex,6824.100000023842
SS1630954818907,1,background,BBBBBD,complex,11123.30000001192
SS1630954818907,2,background,BBBBBD,complex,4292.199999988079
SS1630954818907,3,background,BBBBBD,complex,19782
SS1630954818907,4,background,BBBBBD,complex,5328.099999964237
SS1630954818907,5,background,BBBBBD,complex,10587.69999998808
SS1630954818907,6,deviant,BBBBBD,complex,7220.899999976158
SS1630954818907,1,background,BBBDBB,complex,9840.100000023842
SS1630954818907,2,background,BBBDBB,complex,8684.799999952316
SS1630954818907,3,background,BBBDBB,complex,8406
SS1630954818907,4,deviant,BBBDBB,complex,4989.100000023842
SS1630954818907,5,background,BBBDBB,complex,5616.800000011921
SS1630954818907,6,background,BBBDBB,complex,6586.699999988079
SS1630954818907,1,background,BDBBBB,complex,2899.5
SS1630954818907,2,deviant,BDBBBB,complex,4083.799999952316
SS1630954818907,3,background,BDBBBB,complex,2526.199999988079
SS1630954818907,4,background,BDBBBB,complex,15295.30000001192
SS1630954818907,5,background,BDBBBB,complex,3418.300000011921
SS1630954818907,6,background,BDBBBB,complex,2166
SS1630954818907,1,background,BBBDBB,simple,13149.80000001192
SS1630954818907,2,background,BBBDBB,simple,8571.199999988079
SS1630954818907,3,background,BBBDBB,simple,3845.600000023842
SS1630954818907,4,deviant,BBBDBB,simple,4805.400000035763
SS1630954818907,5,background,BBBDBB,simple,4846.100000023842
SS1630954818907,6,background,BBBDBB,simple,4385.399999976158
SS1630954818907,1,background,BDBBBB,simple,5549.100000023842
SS1630954818907,2,deviant,BDBBBB,simple,5882.699999988079
SS1630954818907,3,background,BDBBBB,simple,7322.599999964237
SS1630954818907,4,background,BDBBBB,simple,6431.600000023842
SS1630954818907,5,background,BDBBBB,simple,9249.69999998808
SS1630954818907,6,background,BDBBBB,simple,4739.899999976158
SS1630954818907,1,background,BBBBBD,simple,17005.900000035763
SS1630954818907,2,background,BBBBBD,simple,7754.300000011921
SS1630954818907,3,background,BBBBBD,simple,5576.400000035763
SS1630954818907,4,background,BBBBBD,simple,3855.300000011921
SS1630954818907,5,background,BBBBBD,simple,3744.099999964237
SS1630954818907,6,deviant,BBBBBD,simple,4891.5
SS1630954818907,1,background,BBBBBB,simple,4528.800000011921
SS1630954818907,2,background,BBBBBB,simple,2370.600000023842
SS1630954818907,3,background,BBBBBB,simple,6645.5
SS1630954818907,4,background,BBBBBB,simple,3794.900000035763
SS1630954818907,5,background,BBBBBB,simple,3684.699999988079
SS1630954818907,6,background,BBBBBB,simple,4875.699999988079
