subject,total_rt,block_type,background_stimulus,deviant_stimulus,background_type,deviant_type,violation_type,total_trial_number,trial_number,block_number,animacy,number,pose,trial_type
SS1682409295046,869,deviant_block,media/padded_stims/inanimate_008_left.png,media/padded_stims/inanimate_008_right.png,inanimate_pair_left,inanimate_pair_right,pose,6,5,14,inanimate,pair,left,background
SS1682409295046,1517,deviant_block,media/padded_stims/inanimate_008_left.png,media/padded_stims/inanimate_008_right.png,inanimate_pair_left,inanimate_pair_right,pose,6,6,14,inanimate,pair,left,deviant
SS1682409295046,2233,deviant_block,media/padded_stims/inanimate_009_left.png,media/padded_stims/animate_001_left.png,inanimate_single_left,animate_single_left,animacy,6,1,15,inanimate,single,left,background
SS1682409295046,1480,deviant_block,media/padded_stims/inanimate_009_left.png,media/padded_stims/animate_001_left.png,inanimate_single_left,animate_single_left,animacy,6,2,15,inanimate,single,left,background
SS1682409295046,1497,deviant_block,media/padded_stims/inanimate_009_left.png,media/padded_stims/animate_001_left.png,inanimate_single_left,animate_single_left,animacy,6,3,15,inanimate,single,left,background
SS1682409295046,1439,deviant_block,media/padded_stims/inanimate_009_left.png,media/padded_stims/animate_001_left.png,inanimate_single_left,animate_single_left,animacy,6,4,15,inanimate,single,left,background
SS1682409295046,1347,deviant_block,media/padded_stims/inanimate_009_left.png,media/padded_stims/animate_001_left.png,inanimate_single_left,animate_single_left,animacy,6,5,15,inanimate,single,left,background
SS1682409295046,2739,deviant_block,media/padded_stims/inanimate_009_left.png,media/padded_stims/animate_001_left.png,inanimate_single_left,animate_single_left,animacy,6,6,15,inanimate,single,left,deviant
SS1682409295046,2906,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/animate_004_left.png,animate_pair_left,animate_single_left,number,6,1,16,animate,pair,left,background
SS1682409295046,2507,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/animate_004_left.png,animate_pair_left,animate_single_left,number,6,2,16,animate,pair,left,background
SS1682409295046,2302,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/animate_004_left.png,animate_pair_left,animate_single_left,number,6,3,16,animate,pair,left,background
SS1682409295046,965,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/animate_004_left.png,animate_pair_left,animate_single_left,number,6,4,16,animate,pair,left,background
SS1682409295046,787,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/animate_004_left.png,animate_pair_left,animate_single_left,number,6,5,16,animate,pair,left,background
SS1682409295046,1852,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/animate_004_left.png,animate_pair_left,animate_single_left,number,6,6,16,animate,pair,left,deviant
SS1682409364172,1480,background_block,media/padded_stims/inanimate_012_left.png,null,inanimate_pair_left,null,null,2,1,1,inanimate,pair,left,background
SS1682409364172,829,background_block,media/padded_stims/inanimate_012_left.png,null,inanimate_pair_left,null,null,2,2,1,inanimate,pair,left,background
SS1682409364172,1013,deviant_block,media/padded_stims/inanimate_001_right.png,media/padded_stims/animate_002_right.png,inanimate_single_right,animate_single_right,animacy,4,1,2,inanimate,single,right,background
SS1682409364172,928,deviant_block,media/padded_stims/inanimate_001_right.png,media/padded_stims/animate_002_right.png,inanimate_single_right,animate_single_right,animacy,4,2,2,inanimate,single,right,background
SS1682409364172,799,deviant_block,media/padded_stims/inanimate_001_right.png,media/padded_stims/animate_002_right.png,inanimate_single_right,animate_single_right,animacy,4,3,2,inanimate,single,right,background
SS1682409364172,1031,deviant_block,media/padded_stims/inanimate_001_right.png,media/padded_stims/animate_002_right.png,inanimate_single_right,animate_single_right,animacy,4,4,2,inanimate,single,right,deviant
SS1682409364172,1098,deviant_block,media/padded_stims/animate_005_left.png,media/padded_stims/animate_003_left.png,animate_single_left,animate_single_left,identity,4,1,3,animate,single,left,background
SS1682409364172,921,deviant_block,media/padded_stims/animate_005_left.png,media/padded_stims/animate_003_left.png,animate_single_left,animate_single_left,identity,4,2,3,animate,single,left,background
SS1682409364172,746,deviant_block,media/padded_stims/animate_005_left.png,media/padded_stims/animate_003_left.png,animate_single_left,animate_single_left,identity,4,3,3,animate,single,left,background
SS1682409364172,914,deviant_block,media/padded_stims/animate_005_left.png,media/padded_stims/animate_003_left.png,animate_single_left,animate_single_left,identity,4,4,3,animate,single,left,deviant
SS1682409364172,962,background_block,media/padded_stims/inanimate_010_right.png,null,inanimate_single_right,null,null,4,1,4,inanimate,single,right,background
SS1682409364172,1188,background_block,media/padded_stims/inanimate_010_right.png,null,inanimate_single_right,null,null,4,2,4,inanimate,single,right,background
SS1682409364172,836,background_block,media/padded_stims/inanimate_010_right.png,null,inanimate_single_right,null,null,4,3,4,inanimate,single,right,background
SS1682409364172,630,background_block,media/padded_stims/inanimate_010_right.png,null,inanimate_single_right,null,null,4,4,4,inanimate,single,right,background
SS1682409364172,1135,deviant_block,media/padded_stims/animate_011_right.png,media/padded_stims/animate_006_left.png,animate_single_right,animate_single_left,pose,2,1,5,animate,single,right,background
SS1682409364172,879,deviant_block,media/padded_stims/animate_011_right.png,media/padded_stims/animate_006_left.png,animate_single_right,animate_single_left,pose,2,2,5,animate,single,right,deviant
SS1682409364172,961,deviant_block,media/padded_stims/animate_004_left.png,media/padded_stims/inanimate_006_left.png,animate_pair_left,inanimate_pair_left,animacy,2,1,6,animate,pair,left,background
SS1682409364172,817,deviant_block,media/padded_stims/animate_004_left.png,media/padded_stims/inanimate_006_left.png,animate_pair_left,inanimate_pair_left,animacy,2,2,6,animate,pair,left,deviant
SS1682409364172,792,background_block,media/padded_stims/animate_004_right.png,null,animate_single_right,null,null,6,1,7,animate,single,right,background
SS1682409364172,789,background_block,media/padded_stims/animate_004_right.png,null,animate_single_right,null,null,6,2,7,animate,single,right,background
SS1682409364172,2724,background_block,media/padded_stims/animate_004_right.png,null,animate_single_right,null,null,6,3,7,animate,single,right,background
SS1682409364172,1231,background_block,media/padded_stims/animate_004_right.png,null,animate_single_right,null,null,6,4,7,animate,single,right,background
SS1682409364172,1080,background_block,media/padded_stims/animate_004_right.png,null,animate_single_right,null,null,6,5,7,animate,single,right,background
SS1682409364172,825,background_block,media/padded_stims/animate_004_right.png,null,animate_single_right,null,null,6,6,7,animate,single,right,background
SS1682409364172,860,deviant_block,media/padded_stims/animate_006_right.png,media/padded_stims/animate_009_left.png,animate_pair_right,animate_pair_left,pose,2,1,8,animate,pair,right,background
SS1682409364172,901,deviant_block,media/padded_stims/animate_006_right.png,media/padded_stims/animate_009_left.png,animate_pair_right,animate_pair_left,pose,2,2,8,animate,pair,right,deviant
SS1682409364172,775,deviant_block,media/padded_stims/inanimate_008_left.png,media/padded_stims/animate_007_left.png,inanimate_single_left,animate_single_left,animacy,6,1,9,inanimate,single,left,background
SS1682409364172,612,deviant_block,media/padded_stims/inanimate_008_left.png,media/padded_stims/animate_007_left.png,inanimate_single_left,animate_single_left,animacy,6,2,9,inanimate,single,left,background
SS1682409364172,683,deviant_block,media/padded_stims/inanimate_008_left.png,media/padded_stims/animate_007_left.png,inanimate_single_left,animate_single_left,animacy,6,3,9,inanimate,single,left,background
SS1682409364172,732,deviant_block,media/padded_stims/inanimate_008_left.png,media/padded_stims/animate_007_left.png,inanimate_single_left,animate_single_left,animacy,6,4,9,inanimate,single,left,background
SS1682409364172,777,deviant_block,media/padded_stims/inanimate_008_left.png,media/padded_stims/animate_007_left.png,inanimate_single_left,animate_single_left,animacy,6,5,9,inanimate,single,left,background
SS1682409364172,1212,deviant_block,media/padded_stims/inanimate_008_left.png,media/padded_stims/animate_007_left.png,inanimate_single_left,animate_single_left,animacy,6,6,9,inanimate,single,left,deviant
SS1682409364172,805,deviant_block,media/padded_stims/inanimate_004_right.png,media/padded_stims/animate_005_right.png,inanimate_pair_right,animate_pair_right,animacy,4,1,10,inanimate,pair,right,background
SS1682409364172,696,deviant_block,media/padded_stims/inanimate_004_right.png,media/padded_stims/animate_005_right.png,inanimate_pair_right,animate_pair_right,animacy,4,2,10,inanimate,pair,right,background
SS1682409364172,582,deviant_block,media/padded_stims/inanimate_004_right.png,media/padded_stims/animate_005_right.png,inanimate_pair_right,animate_pair_right,animacy,4,3,10,inanimate,pair,right,background
SS1682409364172,594,deviant_block,media/padded_stims/inanimate_004_right.png,media/padded_stims/animate_005_right.png,inanimate_pair_right,animate_pair_right,animacy,4,4,10,inanimate,pair,right,deviant
SS1682409364172,1142,background_block,media/padded_stims/inanimate_011_right.png,null,inanimate_pair_right,null,null,4,1,11,inanimate,pair,right,background
SS1682409364172,977,background_block,media/padded_stims/inanimate_011_right.png,null,inanimate_pair_right,null,null,4,2,11,inanimate,pair,right,background
SS1682409364172,801,background_block,media/padded_stims/inanimate_011_right.png,null,inanimate_pair_right,null,null,4,3,11,inanimate,pair,right,background
SS1682409364172,3053,background_block,media/padded_stims/inanimate_011_right.png,null,inanimate_pair_right,null,null,4,4,11,inanimate,pair,right,background
SS1682409364172,1101,background_block,media/padded_stims/animate_008_left.png,null,animate_single_left,null,null,4,1,12,animate,single,left,background
SS1682409364172,713,background_block,media/padded_stims/animate_008_left.png,null,animate_single_left,null,null,4,2,12,animate,single,left,background
SS1682409364172,740,background_block,media/padded_stims/animate_008_left.png,null,animate_single_left,null,null,4,3,12,animate,single,left,background
SS1682409364172,1175,background_block,media/padded_stims/animate_008_left.png,null,animate_single_left,null,null,4,4,12,animate,single,left,background
SS1682409364172,918,background_block,media/padded_stims/animate_002_left.png,null,animate_pair_left,null,null,4,1,13,animate,pair,left,background
SS1682409364172,586,background_block,media/padded_stims/animate_002_left.png,null,animate_pair_left,null,null,4,2,13,animate,pair,left,background
SS1682409364172,585,background_block,media/padded_stims/animate_002_left.png,null,animate_pair_left,null,null,4,3,13,animate,pair,left,background
SS1682409364172,572,background_block,media/padded_stims/animate_002_left.png,null,animate_pair_left,null,null,4,4,13,animate,pair,left,background
SS1682409364172,738,background_block,media/padded_stims/inanimate_003_left.png,null,inanimate_single_left,null,null,4,1,14,inanimate,single,left,background
SS1682409364172,733,background_block,media/padded_stims/inanimate_003_left.png,null,inanimate_single_left,null,null,4,2,14,inanimate,single,left,background
SS1682409364172,671,background_block,media/padded_stims/inanimate_003_left.png,null,inanimate_single_left,null,null,4,3,14,inanimate,single,left,background
SS1682409364172,641,background_block,media/padded_stims/inanimate_003_left.png,null,inanimate_single_left,null,null,4,4,14,inanimate,single,left,background
SS1682409364172,977,background_block,media/padded_stims/animate_003_right.png,null,animate_pair_right,null,null,6,1,15,animate,pair,right,background
SS1682409364172,694,background_block,media/padded_stims/animate_003_right.png,null,animate_pair_right,null,null,6,2,15,animate,pair,right,background
SS1682409364172,598,background_block,media/padded_stims/animate_003_right.png,null,animate_pair_right,null,null,6,3,15,animate,pair,right,background
SS1682409364172,696,background_block,media/padded_stims/animate_003_right.png,null,animate_pair_right,null,null,6,4,15,animate,pair,right,background
SS1682409364172,1208,background_block,media/padded_stims/animate_003_right.png,null,animate_pair_right,null,null,6,5,15,animate,pair,right,background
SS1682409364172,782,background_block,media/padded_stims/animate_003_right.png,null,animate_pair_right,null,null,6,6,15,animate,pair,right,background
SS1682409364172,1322,deviant_block,media/padded_stims/inanimate_004_left.png,media/padded_stims/inanimate_011_left.png,inanimate_pair_left,inanimate_pair_left,identity,4,1,16,inanimate,pair,left,background
SS1682409364172,1375,deviant_block,media/padded_stims/inanimate_004_left.png,media/padded_stims/inanimate_011_left.png,inanimate_pair_left,inanimate_pair_left,identity,4,2,16,inanimate,pair,left,background
SS1682409364172,806,deviant_block,media/padded_stims/inanimate_004_left.png,media/padded_stims/inanimate_011_left.png,inanimate_pair_left,inanimate_pair_left,identity,4,3,16,inanimate,pair,left,background
SS1682409364172,1058,deviant_block,media/padded_stims/inanimate_004_left.png,media/padded_stims/inanimate_011_left.png,inanimate_pair_left,inanimate_pair_left,identity,4,4,16,inanimate,pair,left,deviant
SS1682410944521,7084,deviant_block,media/padded_stims/animate_011_left.png,media/padded_stims/animate_007_left.png,animate_single_left,animate_single_left,identity,2,1,1,animate,single,left,background
SS1682410944521,4941,deviant_block,media/padded_stims/animate_011_left.png,media/padded_stims/animate_007_left.png,animate_single_left,animate_single_left,identity,2,2,1,animate,single,left,deviant
SS1682410944521,4710,background_block,media/padded_stims/animate_003_right.png,null,animate_pair_right,null,null,6,1,2,animate,pair,right,background
SS1682410944521,1854,background_block,media/padded_stims/animate_003_right.png,null,animate_pair_right,null,null,6,2,2,animate,pair,right,background
SS1682410944521,2301,background_block,media/padded_stims/animate_003_right.png,null,animate_pair_right,null,null,6,3,2,animate,pair,right,background
SS1682410944521,1131,background_block,media/padded_stims/animate_003_right.png,null,animate_pair_right,null,null,6,4,2,animate,pair,right,background
SS1682410944521,870,background_block,media/padded_stims/animate_003_right.png,null,animate_pair_right,null,null,6,5,2,animate,pair,right,background
SS1682410944521,837,background_block,media/padded_stims/animate_003_right.png,null,animate_pair_right,null,null,6,6,2,animate,pair,right,background
SS1682410944521,4811,deviant_block,media/padded_stims/inanimate_012_right.png,media/padded_stims/animate_007_right.png,inanimate_pair_right,animate_pair_right,animacy,6,1,3,inanimate,pair,right,background
SS1682410944521,848,deviant_block,media/padded_stims/inanimate_012_right.png,media/padded_stims/animate_007_right.png,inanimate_pair_right,animate_pair_right,animacy,6,2,3,inanimate,pair,right,background
SS1682410944521,693,deviant_block,media/padded_stims/inanimate_012_right.png,media/padded_stims/animate_007_right.png,inanimate_pair_right,animate_pair_right,animacy,6,3,3,inanimate,pair,right,background
SS1682410944521,1681,deviant_block,media/padded_stims/inanimate_012_right.png,media/padded_stims/animate_007_right.png,inanimate_pair_right,animate_pair_right,animacy,6,4,3,inanimate,pair,right,background
SS1682410944521,2590,deviant_block,media/padded_stims/inanimate_012_right.png,media/padded_stims/animate_007_right.png,inanimate_pair_right,animate_pair_right,animacy,6,5,3,inanimate,pair,right,background
SS1682410944521,3585,deviant_block,media/padded_stims/inanimate_012_right.png,media/padded_stims/animate_007_right.png,inanimate_pair_right,animate_pair_right,animacy,6,6,3,inanimate,pair,right,deviant
SS1682410944521,3460,deviant_block,media/padded_stims/animate_008_right.png,media/padded_stims/animate_005_right.png,animate_single_right,animate_single_right,identity,2,1,4,animate,single,right,background
SS1682410944521,1564,deviant_block,media/padded_stims/animate_008_right.png,media/padded_stims/animate_005_right.png,animate_single_right,animate_single_right,identity,2,2,4,animate,single,right,deviant
SS1682410944521,3836,deviant_block,media/padded_stims/inanimate_011_left.png,media/padded_stims/inanimate_004_right.png,inanimate_single_left,inanimate_single_right,pose,4,1,5,inanimate,single,left,background
SS1682410944521,1424,deviant_block,media/padded_stims/inanimate_011_left.png,media/padded_stims/inanimate_004_right.png,inanimate_single_left,inanimate_single_right,pose,4,2,5,inanimate,single,left,background
SS1682410944521,953,deviant_block,media/padded_stims/inanimate_011_left.png,media/padded_stims/inanimate_004_right.png,inanimate_single_left,inanimate_single_right,pose,4,3,5,inanimate,single,left,background
SS1682410944521,5495,deviant_block,media/padded_stims/inanimate_011_left.png,media/padded_stims/inanimate_004_right.png,inanimate_single_left,inanimate_single_right,pose,4,4,5,inanimate,single,left,deviant
SS1682410944521,2545,background_block,media/padded_stims/animate_010_left.png,null,animate_single_left,null,null,4,1,6,animate,single,left,background
SS1682410944521,766,background_block,media/padded_stims/animate_010_left.png,null,animate_single_left,null,null,4,2,6,animate,single,left,background
SS1682410944521,614,background_block,media/padded_stims/animate_010_left.png,null,animate_single_left,null,null,4,3,6,animate,single,left,background
SS1682410944521,3157,background_block,media/padded_stims/animate_010_left.png,null,animate_single_left,null,null,4,4,6,animate,single,left,background
SS1682410944521,4237,deviant_block,media/padded_stims/inanimate_001_right.png,media/padded_stims/inanimate_003_left.png,inanimate_single_right,inanimate_single_left,pose,4,1,7,inanimate,single,right,background
SS1682410944521,710,deviant_block,media/padded_stims/inanimate_001_right.png,media/padded_stims/inanimate_003_left.png,inanimate_single_right,inanimate_single_left,pose,4,2,7,inanimate,single,right,background
SS1682410944521,607,deviant_block,media/padded_stims/inanimate_001_right.png,media/padded_stims/inanimate_003_left.png,inanimate_single_right,inanimate_single_left,pose,4,3,7,inanimate,single,right,background
SS1682410944521,4339,deviant_block,media/padded_stims/inanimate_001_right.png,media/padded_stims/inanimate_003_left.png,inanimate_single_right,inanimate_single_left,pose,4,4,7,inanimate,single,right,deviant
SS1682410944521,1542,background_block,media/padded_stims/animate_010_right.png,null,animate_single_right,null,null,2,1,8,animate,single,right,background
SS1682410944521,2394,background_block,media/padded_stims/animate_010_right.png,null,animate_single_right,null,null,2,2,8,animate,single,right,background
SS1682410944521,891,deviant_block,media/padded_stims/animate_004_left.png,media/padded_stims/animate_002_left.png,animate_pair_left,animate_pair_left,identity,4,1,9,animate,pair,left,background
SS1682410944521,645,deviant_block,media/padded_stims/animate_004_left.png,media/padded_stims/animate_002_left.png,animate_pair_left,animate_pair_left,identity,4,2,9,animate,pair,left,background
SS1682410944521,932,deviant_block,media/padded_stims/animate_004_left.png,media/padded_stims/animate_002_left.png,animate_pair_left,animate_pair_left,identity,4,3,9,animate,pair,left,background
SS1682410944521,1274,deviant_block,media/padded_stims/animate_004_left.png,media/padded_stims/animate_002_left.png,animate_pair_left,animate_pair_left,identity,4,4,9,animate,pair,left,deviant
SS1682410944521,3060,deviant_block,media/padded_stims/inanimate_005_left.png,media/padded_stims/inanimate_004_left.png,inanimate_pair_left,inanimate_pair_left,identity,4,1,10,inanimate,pair,left,background
SS1682410944521,1764,deviant_block,media/padded_stims/inanimate_005_left.png,media/padded_stims/inanimate_004_left.png,inanimate_pair_left,inanimate_pair_left,identity,4,2,10,inanimate,pair,left,background
SS1682410944521,958,deviant_block,media/padded_stims/inanimate_005_left.png,media/padded_stims/inanimate_004_left.png,inanimate_pair_left,inanimate_pair_left,identity,4,3,10,inanimate,pair,left,background
SS1682410944521,1491,deviant_block,media/padded_stims/inanimate_005_left.png,media/padded_stims/inanimate_004_left.png,inanimate_pair_left,inanimate_pair_left,identity,4,4,10,inanimate,pair,left,deviant
SS1682410944521,772,background_block,media/padded_stims/inanimate_009_left.png,null,inanimate_pair_left,null,null,6,1,11,inanimate,pair,left,background
SS1682410944521,1668,background_block,media/padded_stims/inanimate_009_left.png,null,inanimate_pair_left,null,null,6,2,11,inanimate,pair,left,background
SS1682410944521,1297,background_block,media/padded_stims/inanimate_009_left.png,null,inanimate_pair_left,null,null,6,3,11,inanimate,pair,left,background
SS1682410944521,1098,background_block,media/padded_stims/inanimate_009_left.png,null,inanimate_pair_left,null,null,6,4,11,inanimate,pair,left,background
SS1682410944521,749,background_block,media/padded_stims/inanimate_009_left.png,null,inanimate_pair_left,null,null,6,5,11,inanimate,pair,left,background
SS1682410944521,685,background_block,media/padded_stims/inanimate_009_left.png,null,inanimate_pair_left,null,null,6,6,11,inanimate,pair,left,background
SS1682410944521,3769,background_block,media/padded_stims/animate_008_left.png,null,animate_pair_left,null,null,6,1,12,animate,pair,left,background
SS1682410944521,2489,background_block,media/padded_stims/animate_008_left.png,null,animate_pair_left,null,null,6,2,12,animate,pair,left,background
SS1682410944521,988,background_block,media/padded_stims/animate_008_left.png,null,animate_pair_left,null,null,6,3,12,animate,pair,left,background
SS1682410944521,648,background_block,media/padded_stims/animate_008_left.png,null,animate_pair_left,null,null,6,4,12,animate,pair,left,background
SS1682410944521,691,background_block,media/padded_stims/animate_008_left.png,null,animate_pair_left,null,null,6,5,12,animate,pair,left,background
SS1682410944521,563,background_block,media/padded_stims/animate_008_left.png,null,animate_pair_left,null,null,6,6,12,animate,pair,left,background
SS1682410944521,2809,deviant_block,media/padded_stims/animate_001_right.png,media/padded_stims/animate_004_right.png,animate_pair_right,animate_single_right,number,6,1,13,animate,pair,right,background
SS1682410944521,1481,deviant_block,media/padded_stims/animate_001_right.png,media/padded_stims/animate_004_right.png,animate_pair_right,animate_single_right,number,6,2,13,animate,pair,right,background
SS1682410944521,7176,deviant_block,media/padded_stims/animate_001_right.png,media/padded_stims/animate_004_right.png,animate_pair_right,animate_single_right,number,6,3,13,animate,pair,right,background
SS1682410944521,616,deviant_block,media/padded_stims/animate_001_right.png,media/padded_stims/animate_004_right.png,animate_pair_right,animate_single_right,number,6,4,13,animate,pair,right,background
SS1682410944521,1352,deviant_block,media/padded_stims/animate_001_right.png,media/padded_stims/animate_004_right.png,animate_pair_right,animate_single_right,number,6,5,13,animate,pair,right,background
SS1682410944521,1412,deviant_block,media/padded_stims/animate_001_right.png,media/padded_stims/animate_004_right.png,animate_pair_right,animate_single_right,number,6,6,13,animate,pair,right,deviant
SS1682410944521,1405,background_block,media/padded_stims/inanimate_010_right.png,null,inanimate_pair_right,null,null,4,1,14,inanimate,pair,right,background
SS1682410944521,621,background_block,media/padded_stims/inanimate_010_right.png,null,inanimate_pair_right,null,null,4,2,14,inanimate,pair,right,background
SS1682410944521,664,background_block,media/padded_stims/inanimate_010_right.png,null,inanimate_pair_right,null,null,4,3,14,inanimate,pair,right,background
SS1682410944521,949,background_block,media/padded_stims/inanimate_010_right.png,null,inanimate_pair_right,null,null,4,4,14,inanimate,pair,right,background
SS1682410944521,2980,background_block,media/padded_stims/inanimate_007_right.png,null,inanimate_single_right,null,null,4,1,15,inanimate,single,right,background
SS1682410944521,759,background_block,media/padded_stims/inanimate_007_right.png,null,inanimate_single_right,null,null,4,2,15,inanimate,single,right,background
SS1682410944521,861,background_block,media/padded_stims/inanimate_007_right.png,null,inanimate_single_right,null,null,4,3,15,inanimate,single,right,background
SS1682410944521,793,background_block,media/padded_stims/inanimate_007_right.png,null,inanimate_single_right,null,null,4,4,15,inanimate,single,right,background
SS1682410944521,3146,background_block,media/padded_stims/inanimate_002_left.png,null,inanimate_single_left,null,null,6,1,16,inanimate,single,left,background
SS1682410944521,659,background_block,media/padded_stims/inanimate_002_left.png,null,inanimate_single_left,null,null,6,2,16,inanimate,single,left,background
SS1682410944521,516,background_block,media/padded_stims/inanimate_002_left.png,null,inanimate_single_left,null,null,6,3,16,inanimate,single,left,background
SS1682410944521,536,background_block,media/padded_stims/inanimate_002_left.png,null,inanimate_single_left,null,null,6,4,16,inanimate,single,left,background
SS1682410944521,4091,background_block,media/padded_stims/inanimate_002_left.png,null,inanimate_single_left,null,null,6,5,16,inanimate,single,left,background
SS1682410944521,1057,background_block,media/padded_stims/inanimate_002_left.png,null,inanimate_single_left,null,null,6,6,16,inanimate,single,left,background
SS1682411174694,20278,background_block,media/padded_stims/inanimate_010_right.png,null,inanimate_pair_right,null,null,2,1,1,inanimate,pair,right,background
SS1682411174694,11142,background_block,media/padded_stims/inanimate_010_right.png,null,inanimate_pair_right,null,null,2,2,1,inanimate,pair,right,background
SS1682411174694,14331,background_block,media/padded_stims/animate_001_right.png,null,animate_single_right,null,null,6,1,2,animate,single,right,background
SS1682411174694,19229,background_block,media/padded_stims/animate_001_right.png,null,animate_single_right,null,null,6,2,2,animate,single,right,background
SS1682411174694,17217,background_block,media/padded_stims/animate_001_right.png,null,animate_single_right,null,null,6,3,2,animate,single,right,background
SS1682411174694,17876,background_block,media/padded_stims/animate_001_right.png,null,animate_single_right,null,null,6,4,2,animate,single,right,background
SS1682411174694,10931,background_block,media/padded_stims/animate_001_right.png,null,animate_single_right,null,null,6,5,2,animate,single,right,background
SS1682411174694,3567,background_block,media/padded_stims/animate_001_right.png,null,animate_single_right,null,null,6,6,2,animate,single,right,background
SS1682411174694,5426,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/inanimate_007_right.png,inanimate_pair_left,inanimate_pair_right,pose,2,1,3,inanimate,pair,left,background
SS1682411174694,10072,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/inanimate_007_right.png,inanimate_pair_left,inanimate_pair_right,pose,2,2,3,inanimate,pair,left,deviant
SS1682411174694,10335,background_block,media/padded_stims/inanimate_002_right.png,null,inanimate_single_right,null,null,2,1,4,inanimate,single,right,background
SS1682411174694,5177,background_block,media/padded_stims/inanimate_002_right.png,null,inanimate_single_right,null,null,2,2,4,inanimate,single,right,background
SS1682411174694,5413,deviant_block,media/padded_stims/animate_006_left.png,media/padded_stims/animate_005_right.png,animate_single_left,animate_single_right,pose,2,1,5,animate,single,left,background
SS1682411174694,4749,deviant_block,media/padded_stims/animate_006_left.png,media/padded_stims/animate_005_right.png,animate_single_left,animate_single_right,pose,2,2,5,animate,single,left,deviant
SS1682411174694,7143,background_block,media/padded_stims/animate_004_left.png,null,animate_single_left,null,null,2,1,6,animate,single,left,background
SS1682411174694,4510,background_block,media/padded_stims/animate_004_left.png,null,animate_single_left,null,null,2,2,6,animate,single,left,background
SS1682411174694,5277,deviant_block,media/padded_stims/inanimate_003_left.png,media/padded_stims/inanimate_007_left.png,inanimate_single_left,inanimate_pair_left,number,6,1,7,inanimate,single,left,background
SS1682411174694,3018,deviant_block,media/padded_stims/inanimate_003_left.png,media/padded_stims/inanimate_007_left.png,inanimate_single_left,inanimate_pair_left,number,6,2,7,inanimate,single,left,background
SS1682411174694,1413,deviant_block,media/padded_stims/inanimate_003_left.png,media/padded_stims/inanimate_007_left.png,inanimate_single_left,inanimate_pair_left,number,6,3,7,inanimate,single,left,background
SS1682411174694,1482,deviant_block,media/padded_stims/inanimate_003_left.png,media/padded_stims/inanimate_007_left.png,inanimate_single_left,inanimate_pair_left,number,6,4,7,inanimate,single,left,background
SS1682411174694,1917,deviant_block,media/padded_stims/inanimate_003_left.png,media/padded_stims/inanimate_007_left.png,inanimate_single_left,inanimate_pair_left,number,6,5,7,inanimate,single,left,background
SS1682411174694,2277,deviant_block,media/padded_stims/inanimate_003_left.png,media/padded_stims/inanimate_007_left.png,inanimate_single_left,inanimate_pair_left,number,6,6,7,inanimate,single,left,deviant
SS1682411174694,4548,background_block,media/padded_stims/inanimate_004_left.png,null,inanimate_pair_left,null,null,6,1,8,inanimate,pair,left,background
SS1682411174694,3284,background_block,media/padded_stims/inanimate_004_left.png,null,inanimate_pair_left,null,null,6,2,8,inanimate,pair,left,background
SS1682411174694,2838,background_block,media/padded_stims/inanimate_004_left.png,null,inanimate_pair_left,null,null,6,3,8,inanimate,pair,left,background
SS1682411174694,2381,background_block,media/padded_stims/inanimate_004_left.png,null,inanimate_pair_left,null,null,6,4,8,inanimate,pair,left,background
SS1682411174694,1941,background_block,media/padded_stims/inanimate_004_left.png,null,inanimate_pair_left,null,null,6,5,8,inanimate,pair,left,background
SS1682411174694,2086,background_block,media/padded_stims/inanimate_004_left.png,null,inanimate_pair_left,null,null,6,6,8,inanimate,pair,left,background
SS1682411174694,3917,deviant_block,media/padded_stims/inanimate_004_right.png,media/padded_stims/inanimate_005_right.png,inanimate_single_right,inanimate_pair_right,number,2,1,9,inanimate,single,right,background
SS1682411174694,4097,deviant_block,media/padded_stims/inanimate_004_right.png,media/padded_stims/inanimate_005_right.png,inanimate_single_right,inanimate_pair_right,number,2,2,9,inanimate,single,right,deviant
SS1682411174694,3334,deviant_block,media/padded_stims/inanimate_003_right.png,media/padded_stims/inanimate_005_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,1,10,inanimate,pair,right,background
SS1682411174694,2981,deviant_block,media/padded_stims/inanimate_003_right.png,media/padded_stims/inanimate_005_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,2,10,inanimate,pair,right,background
SS1682411174694,2801,deviant_block,media/padded_stims/inanimate_003_right.png,media/padded_stims/inanimate_005_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,3,10,inanimate,pair,right,background
SS1682411174694,3249,deviant_block,media/padded_stims/inanimate_003_right.png,media/padded_stims/inanimate_005_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,4,10,inanimate,pair,right,background
SS1682411174694,1620,deviant_block,media/padded_stims/inanimate_003_right.png,media/padded_stims/inanimate_005_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,5,10,inanimate,pair,right,background
