subject,block_number,block_type,task_type,deviant_position,trial_number,trial_type,trial_looking_time,stimulus_displayed,task_question_type,task_question_response
SS1630955255251,4,complex_dissimilar,curiosity,6,4,background,1229.2000000178814,images/stimuli/complex_03_A_a.gif,curiosity_background,2
SS1630955255251,4,complex_dissimilar,curiosity,6,5,background,1873.5,images/stimuli/complex_03_A_a.gif,curiosity_background,2
SS1630955255251,4,complex_dissimilar,curiosity,6,6,deviant,3432,images/stimuli/complex_07_A_a.gif,curiosity_background,2
SS1630955255251,5,simple_dissimilar,curiosity,2,1,background,3717.4000000059605,images/stimuli/simple_03_A_a.gif,curiosity_background,1
SS1630955255251,5,simple_dissimilar,curiosity,2,2,deviant,3088.800000011921,images/stimuli/simple_06_A_a.gif,curiosity_background,1
SS1630955255251,5,simple_dissimilar,curiosity,2,3,background,1096.4000000059605,images/stimuli/simple_03_A_a.gif,curiosity_background,1
SS1630955255251,5,simple_dissimilar,curiosity,2,4,background,1315.2000000178814,images/stimuli/simple_03_A_a.gif,curiosity_background,1
SS1630955255251,5,simple_dissimilar,curiosity,2,5,background,620.5,images/stimuli/simple_03_A_a.gif,curiosity_background,1
SS1630955255251,5,simple_dissimilar,curiosity,2,6,background,569,images/stimuli/simple_03_A_a.gif,curiosity_background,1
SS1630955255251,6,complex_dissimilar,curiosity,NA,1,background,1848.699999988079,images/stimuli/complex_13_A_a.gif,curiosity_background,3
SS1630955255251,6,complex_dissimilar,curiosity,NA,2,background,643.3999999761581,images/stimuli/complex_13_A_a.gif,curiosity_background,3
SS1630955255251,6,complex_dissimilar,curiosity,NA,3,background,2418.0999999940395,images/stimuli/complex_13_A_a.gif,curiosity_background,3
SS1630955255251,6,complex_dissimilar,curiosity,NA,4,background,524.9000000059605,images/stimuli/complex_13_A_a.gif,curiosity_background,3
SS1630955255251,6,complex_dissimilar,curiosity,NA,5,background,1996.199999988079,images/stimuli/complex_13_A_a.gif,curiosity_background,3
SS1630955255251,6,complex_dissimilar,curiosity,NA,6,background,864.9000000059605,images/stimuli/complex_13_A_a.gif,curiosity_background,3
SS1630955255251,7,simple_dissimilar,curiosity,NA,1,background,1796.199999988079,images/stimuli/simple_12_A_a.gif,curiosity_background,1
SS1630955255251,7,simple_dissimilar,curiosity,NA,2,background,921.6999999880791,images/stimuli/simple_12_A_a.gif,curiosity_background,1
SS1630955255251,7,simple_dissimilar,curiosity,NA,3,background,868.2999999821186,images/stimuli/simple_12_A_a.gif,curiosity_background,1
SS1630955255251,7,simple_dissimilar,curiosity,NA,4,background,571.7999999821186,images/stimuli/simple_12_A_a.gif,curiosity_background,1
SS1630955255251,7,simple_dissimilar,curiosity,NA,5,background,592.6999999880791,images/stimuli/simple_12_A_a.gif,curiosity_background,1
SS1630955255251,7,simple_dissimilar,curiosity,NA,6,background,674,images/stimuli/simple_12_A_a.gif,curiosity_background,1
SS1630955255251,8,simple_dissimilar,curiosity,6,1,background,1021.8000000119209,images/stimuli/simple_16_A_a.gif,curiosity_background,1
SS1630955255251,8,simple_dissimilar,curiosity,6,2,background,627.8000000119209,images/stimuli/simple_16_A_a.gif,curiosity_background,1
SS1630955255251,8,simple_dissimilar,curiosity,6,3,background,1966.5999999940395,images/stimuli/simple_16_A_a.gif,curiosity_background,1
SS1630955255251,8,simple_dissimilar,curiosity,6,4,background,971.4000000059605,images/stimuli/simple_16_A_a.gif,curiosity_background,1
SS1630955255251,8,simple_dissimilar,curiosity,6,5,background,1848.199999988079,images/stimuli/simple_16_A_a.gif,curiosity_background,1
SS1630955255251,8,simple_dissimilar,curiosity,6,6,deviant,1325.800000011921,images/stimuli/simple_10_A_a.gif,curiosity_background,1
SS1630955260931,1,complex_dissimilar,curiosity,NA,1,background,12306,images/stimuli/complex_05_A_a.gif,curiosity_novel,3
SS1630955260931,1,complex_dissimilar,curiosity,NA,2,background,17100.5,images/stimuli/complex_05_A_a.gif,curiosity_novel,3
SS1630955260931,1,complex_dissimilar,curiosity,NA,3,background,9521.599999904633,images/stimuli/complex_05_A_a.gif,curiosity_novel,3
SS1630955260931,1,complex_dissimilar,curiosity,NA,4,background,7071.200000047684,images/stimuli/complex_05_A_a.gif,curiosity_novel,3
SS1630955260931,1,complex_dissimilar,curiosity,NA,5,background,3652.7000000476837,images/stimuli/complex_05_A_a.gif,curiosity_novel,3
SS1630955260931,1,complex_dissimilar,curiosity,NA,6,background,4822,images/stimuli/complex_05_A_a.gif,curiosity_novel,3
SS1630955260931,2,simple_dissimilar,curiosity,6,1,background,13206.600000143051,images/stimuli/simple_09_A_a.gif,curiosity_background,3
SS1630955260931,2,simple_dissimilar,curiosity,6,2,background,8867.799999952316,images/stimuli/simple_09_A_a.gif,curiosity_background,3
SS1630955260931,2,simple_dissimilar,curiosity,6,3,background,4596.899999856949,images/stimuli/simple_09_A_a.gif,curiosity_background,3
SS1630955260931,2,simple_dissimilar,curiosity,6,4,background,7368.700000047684,images/stimuli/simple_09_A_a.gif,curiosity_background,3
SS1630955260931,2,simple_dissimilar,curiosity,6,5,background,3708.399999856949,images/stimuli/simple_09_A_a.gif,curiosity_background,3
SS1630955260931,2,simple_dissimilar,curiosity,6,6,deviant,7196,images/stimuli/simple_08_A_a.gif,curiosity_background,3
SS1630955260931,3,complex_dissimilar,curiosity,4,1,background,9840.799999952316,images/stimuli/complex_07_A_a.gif,curiosity_background,4
SS1630955260931,3,complex_dissimilar,curiosity,4,2,background,7710.5,images/stimuli/complex_07_A_a.gif,curiosity_background,4
SS1630955260931,3,complex_dissimilar,curiosity,4,3,background,3029.300000190735,images/stimuli/complex_07_A_a.gif,curiosity_background,4
SS1630955260931,3,complex_dissimilar,curiosity,4,4,deviant,7747.799999952316,images/stimuli/complex_08_A_a.gif,curiosity_background,4
SS1630955260931,3,complex_dissimilar,curiosity,4,5,background,3678.5999999046326,images/stimuli/complex_07_A_a.gif,curiosity_background,4
SS1630955260931,3,complex_dissimilar,curiosity,4,6,background,6664.700000047684,images/stimuli/complex_07_A_a.gif,curiosity_background,4
SS1630955260931,4,complex_dissimilar,curiosity,6,1,background,8718.799999952316,images/stimuli/complex_15_A_a.gif,curiosity_novel,3
SS1630955260931,4,complex_dissimilar,curiosity,6,2,background,4013.4000000953674,images/stimuli/complex_15_A_a.gif,curiosity_novel,3
SS1630955260931,4,complex_dissimilar,curiosity,6,3,background,5088.400000095367,images/stimuli/complex_15_A_a.gif,curiosity_novel,3
SS1630955260931,4,complex_dissimilar,curiosity,6,4,background,2169.399999856949,images/stimuli/complex_15_A_a.gif,curiosity_novel,3
SS1630955260931,4,complex_dissimilar,curiosity,6,5,background,4355.600000143051,images/stimuli/complex_15_A_a.gif,curiosity_novel,3
SS1630955260931,4,complex_dissimilar,curiosity,6,6,deviant,3918.5999999046326,images/stimuli/complex_03_A_a.gif,curiosity_novel,3
SS1630955260931,5,simple_dissimilar,curiosity,NA,1,background,6516.799999952316,images/stimuli/simple_16_A_a.gif,curiosity_background,3
SS1630955260931,5,simple_dissimilar,curiosity,NA,2,background,4051.4000000953674,images/stimuli/simple_16_A_a.gif,curiosity_background,3
SS1630955260931,5,simple_dissimilar,curiosity,NA,3,background,4595.399999856949,images/stimuli/simple_16_A_a.gif,curiosity_background,3
SS1630955260931,5,simple_dissimilar,curiosity,NA,4,background,3175.699999809265,images/stimuli/simple_16_A_a.gif,curiosity_background,3
SS1630955260931,5,simple_dissimilar,curiosity,NA,5,background,3263.5999999046326,images/stimuli/simple_16_A_a.gif,curiosity_background,3
SS1630955260931,5,simple_dissimilar,curiosity,NA,6,background,4376,images/stimuli/simple_16_A_a.gif,curiosity_background,3
SS1630955260931,6,simple_dissimilar,curiosity,2,1,background,5518.200000047684,images/stimuli/simple_10_A_a.gif,curiosity_novel,2
SS1630955260931,6,simple_dissimilar,curiosity,2,2,deviant,5202.199999809265,images/stimuli/simple_12_A_a.gif,curiosity_novel,2
SS1630955260931,6,simple_dissimilar,curiosity,2,3,background,4998.700000047684,images/stimuli/simple_10_A_a.gif,curiosity_novel,2
SS1630955260931,6,simple_dissimilar,curiosity,2,4,background,2473.2000000476837,images/stimuli/simple_10_A_a.gif,curiosity_novel,2
SS1630955260931,6,simple_dissimilar,curiosity,2,5,background,1427.9000000953674,images/stimuli/simple_10_A_a.gif,curiosity_novel,2
SS1630955260931,6,simple_dissimilar,curiosity,2,6,background,2321.4000000953674,images/stimuli/simple_10_A_a.gif,curiosity_novel,2
SS1630955260931,7,complex_dissimilar,curiosity,2,1,background,7378.700000047684,images/stimuli/complex_09_A_a.gif,curiosity_novel,4
SS1630955260931,7,complex_dissimilar,curiosity,2,2,deviant,3466.0999999046326,images/stimuli/complex_06_A_a.gif,curiosity_novel,4
SS1630955260931,7,complex_dissimilar,curiosity,2,3,background,3362.7000000476837,images/stimuli/complex_09_A_a.gif,curiosity_novel,4
SS1630955260931,7,complex_dissimilar,curiosity,2,4,background,1406.3999998569489,images/stimuli/complex_09_A_a.gif,curiosity_novel,4
SS1630955260931,7,complex_dissimilar,curiosity,2,5,background,1047.5999999046326,images/stimuli/complex_09_A_a.gif,curiosity_novel,4
SS1630955260931,7,complex_dissimilar,curiosity,2,6,background,1605.2999999523163,images/stimuli/complex_09_A_a.gif,curiosity_novel,4
SS1630955260931,8,simple_dissimilar,curiosity,4,1,background,1768.1000001430511,images/stimuli/simple_15_A_a.gif,curiosity_background,2
SS1630955260931,8,simple_dissimilar,curiosity,4,2,background,2456.899999856949,images/stimuli/simple_15_A_a.gif,curiosity_background,2
SS1630955260931,8,simple_dissimilar,curiosity,4,3,background,1764.7999999523163,images/stimuli/simple_15_A_a.gif,curiosity_background,2
SS1630955260931,8,simple_dissimilar,curiosity,4,4,deviant,2213.5,images/stimuli/simple_13_A_a.gif,curiosity_background,2
SS1630955260931,8,simple_dissimilar,curiosity,4,5,background,3056.2000000476837,images/stimuli/simple_15_A_a.gif,curiosity_background,2
SS1630955260931,8,simple_dissimilar,curiosity,4,6,background,1807.5,images/stimuli/simple_15_A_a.gif,curiosity_background,2
SS1630955267447,1,complex_dissimilar,curiosity,NA,1,background,19937.09999999404,images/stimuli/complex_06_A_a.gif,curiosity_novel,3
SS1630955267447,1,complex_dissimilar,curiosity,NA,2,background,9739.59999999404,images/stimuli/complex_06_A_a.gif,curiosity_novel,3
SS1630955267447,1,complex_dissimilar,curiosity,NA,3,background,11683.5,images/stimuli/complex_06_A_a.gif,curiosity_novel,3
SS1630955267447,1,complex_dissimilar,curiosity,NA,4,background,6663.200000017881,images/stimuli/complex_06_A_a.gif,curiosity_novel,3
SS1630955267447,1,complex_dissimilar,curiosity,NA,5,background,7859.4000000059605,images/stimuli/complex_06_A_a.gif,curiosity_novel,3
SS1630955267447,1,complex_dissimilar,curiosity,NA,6,background,1788.300000011921,images/stimuli/complex_06_A_a.gif,curiosity_novel,3
SS1630955267447,2,complex_dissimilar,curiosity,2,1,background,8561.600000023842,images/stimuli/complex_14_A_a.gif,curiosity_background,0
SS1630955267447,2,complex_dissimilar,curiosity,2,2,deviant,14443.200000017881,images/stimuli/complex_15_A_a.gif,curiosity_background,0
SS1630955267447,2,complex_dissimilar,curiosity,2,3,background,5220.800000011921,images/stimuli/complex_14_A_a.gif,curiosity_background,0
SS1630955267447,2,complex_dissimilar,curiosity,2,4,background,4612.4000000059605,images/stimuli/complex_14_A_a.gif,curiosity_background,0
SS1630955267447,2,complex_dissimilar,curiosity,2,5,background,2728.199999988079,images/stimuli/complex_14_A_a.gif,curiosity_background,0
SS1630955267447,2,complex_dissimilar,curiosity,2,6,background,1753.9000000059605,images/stimuli/complex_14_A_a.gif,curiosity_background,0
SS1630955267447,3,simple_dissimilar,curiosity,4,1,background,8414.699999988079,images/stimuli/simple_19_A_a.gif,curiosity_novel,0
SS1630955267447,3,simple_dissimilar,curiosity,4,2,background,5427.299999982119,images/stimuli/simple_19_A_a.gif,curiosity_novel,0
SS1630955267447,3,simple_dissimilar,curiosity,4,3,background,7567.5,images/stimuli/simple_19_A_a.gif,curiosity_novel,0
SS1630955267447,3,simple_dissimilar,curiosity,4,4,deviant,4809.5,images/stimuli/simple_02_A_a.gif,curiosity_novel,0
SS1630955267447,3,simple_dissimilar,curiosity,4,5,background,1729.5,images/stimuli/simple_19_A_a.gif,curiosity_novel,0
SS1630955267447,3,simple_dissimilar,curiosity,4,6,background,2965.0999999940395,images/stimuli/simple_19_A_a.gif,curiosity_novel,0
SS1630955267447,4,complex_dissimilar,curiosity,6,1,background,11907.90000000596,images/stimuli/complex_09_A_a.gif,curiosity_novel,4
SS1630955267447,4,complex_dissimilar,curiosity,6,2,background,7663.5999999940395,images/stimuli/complex_09_A_a.gif,curiosity_novel,4
SS1630955267447,4,complex_dissimilar,curiosity,6,3,background,7711.300000011921,images/stimuli/complex_09_A_a.gif,curiosity_novel,4
SS1630955267447,4,complex_dissimilar,curiosity,6,4,background,6649.5999999940395,images/stimuli/complex_09_A_a.gif,curiosity_novel,4
SS1630955267447,4,complex_dissimilar,curiosity,6,5,background,3807.7000000178814,images/stimuli/complex_09_A_a.gif,curiosity_novel,4
SS1630955267447,4,complex_dissimilar,curiosity,6,6,deviant,13701.700000017881,images/stimuli/complex_08_A_a.gif,curiosity_novel,4
SS1630955267447,5,simple_dissimilar,curiosity,6,1,background,5480.100000023842,images/stimuli/simple_03_A_a.gif,curiosity_novel,0
SS1630955267447,5,simple_dissimilar,curiosity,6,2,background,5522.0999999940395,images/stimuli/simple_03_A_a.gif,curiosity_novel,0
SS1630955267447,5,simple_dissimilar,curiosity,6,3,background,6981.100000023842,images/stimuli/simple_03_A_a.gif,curiosity_novel,0
SS1630955267447,5,simple_dissimilar,curiosity,6,4,background,4950.5,images/stimuli/simple_03_A_a.gif,curiosity_novel,0
SS1630955267447,5,simple_dissimilar,curiosity,6,5,background,5055.800000011921,images/stimuli/simple_03_A_a.gif,curiosity_novel,0
SS1630955267447,5,simple_dissimilar,curiosity,6,6,deviant,7653.699999988079,images/stimuli/simple_07_A_a.gif,curiosity_novel,0
SS1630955267447,6,simple_dissimilar,curiosity,2,1,background,8560.300000011921,images/stimuli/simple_06_A_a.gif,curiosity_background,0
SS1630955267447,6,simple_dissimilar,curiosity,2,2,deviant,5637.5999999940395,images/stimuli/simple_11_A_a.gif,curiosity_background,0
SS1630955267447,6,simple_dissimilar,curiosity,2,3,background,6899.5,images/stimuli/simple_06_A_a.gif,curiosity_background,0
SS1630955267447,6,simple_dissimilar,curiosity,2,4,background,3794.2999999821186,images/stimuli/simple_06_A_a.gif,curiosity_background,0
SS1630955267447,6,simple_dissimilar,curiosity,2,5,background,5149.699999988079,images/stimuli/simple_06_A_a.gif,curiosity_background,0
SS1630955267447,6,simple_dissimilar,curiosity,2,6,background,6100.300000011921,images/stimuli/simple_06_A_a.gif,curiosity_background,0
SS1630955267447,7,complex_dissimilar,curiosity,4,1,background,13876.59999999404,images/stimuli/complex_20_A_a.gif,curiosity_novel,3
SS1630955267447,7,complex_dissimilar,curiosity,4,2,background,7903.5,images/stimuli/complex_20_A_a.gif,curiosity_novel,3
SS1630955267447,7,complex_dissimilar,curiosity,4,3,background,6999.899999976158,images/stimuli/complex_20_A_a.gif,curiosity_novel,3
SS1630955267447,7,complex_dissimilar,curiosity,4,4,deviant,10925.59999999404,images/stimuli/complex_18_A_a.gif,curiosity_novel,3
SS1630955267447,7,complex_dissimilar,curiosity,4,5,background,6776.5,images/stimuli/complex_20_A_a.gif,curiosity_novel,3
SS1630955267447,7,complex_dissimilar,curiosity,4,6,background,4647.199999988079,images/stimuli/complex_20_A_a.gif,curiosity_novel,3
SS1630955267447,8,simple_dissimilar,curiosity,NA,1,background,3186,images/stimuli/simple_10_A_a.gif,curiosity_background,0
SS1630955267447,8,simple_dissimilar,curiosity,NA,2,background,3704.0999999940395,images/stimuli/simple_10_A_a.gif,curiosity_background,0
SS1630955267447,8,simple_dissimilar,curiosity,NA,3,background,2802.600000023842,images/stimuli/simple_10_A_a.gif,curiosity_background,0
SS1630955267447,8,simple_dissimilar,curiosity,NA,4,background,3913.199999988079,images/stimuli/simple_10_A_a.gif,curiosity_background,0
SS1630955267447,8,simple_dissimilar,curiosity,NA,5,background,2682.0999999940395,images/stimuli/simple_10_A_a.gif,curiosity_background,0
SS1630955267447,8,simple_dissimilar,curiosity,NA,6,background,3341,images/stimuli/simple_10_A_a.gif,curiosity_background,0
SS1630955306639,1,complex_dissimilar,curiosity,NA,1,background,9207.299999999814,images/stimuli/complex_06_A_a.gif,curiosity_background,2
SS1630955306639,1,complex_dissimilar,curiosity,NA,2,background,1534.199999999255,images/stimuli/complex_06_A_a.gif,curiosity_background,2
SS1630955306639,1,complex_dissimilar,curiosity,NA,3,background,4974.899999999441,images/stimuli/complex_06_A_a.gif,curiosity_background,2
SS1630955306639,1,complex_dissimilar,curiosity,NA,4,background,3237.600000000559,images/stimuli/complex_06_A_a.gif,curiosity_background,2
SS1630955306639,1,complex_dissimilar,curiosity,NA,5,background,545.4000000003725,images/stimuli/complex_06_A_a.gif,curiosity_background,2
SS1630955306639,1,complex_dissimilar,curiosity,NA,6,background,915.1000000005588,images/stimuli/complex_06_A_a.gif,curiosity_background,2
SS1630955306639,2,simple_dissimilar,curiosity,2,1,background,4119.5,images/stimuli/simple_09_A_a.gif,curiosity_background,3
SS1630955306639,2,simple_dissimilar,curiosity,2,2,deviant,3067.5,images/stimuli/simple_18_A_a.gif,curiosity_background,3
SS1630955306639,2,simple_dissimilar,curiosity,2,3,background,2587.2999999998137,images/stimuli/simple_09_A_a.gif,curiosity_background,3
SS1630955306639,2,simple_dissimilar,curiosity,2,4,background,553.7999999998137,images/stimuli/simple_09_A_a.gif,curiosity_background,3
SS1630955306639,2,simple_dissimilar,curiosity,2,5,background,611.3999999994412,images/stimuli/simple_09_A_a.gif,curiosity_background,3
SS1630955306639,2,simple_dissimilar,curiosity,2,6,background,784.7999999998137,images/stimuli/simple_09_A_a.gif,curiosity_background,3
SS1630955306639,3,simple_dissimilar,curiosity,NA,1,background,925,images/stimuli/simple_11_A_a.gif,curiosity_background,1
SS1630955306639,3,simple_dissimilar,curiosity,NA,2,background,1003.7999999998137,images/stimuli/simple_11_A_a.gif,curiosity_background,1
SS1630955306639,3,simple_dissimilar,curiosity,NA,3,background,831.6000000005588,images/stimuli/simple_11_A_a.gif,curiosity_background,1
SS1630955306639,3,simple_dissimilar,curiosity,NA,4,background,741.0999999996275,images/stimuli/simple_11_A_a.gif,curiosity_background,1
SS1630955306639,3,simple_dissimilar,curiosity,NA,5,background,796.9000000003725,images/stimuli/simple_11_A_a.gif,curiosity_background,1
SS1630955306639,3,simple_dissimilar,curiosity,NA,6,background,857.1000000005588,images/stimuli/simple_11_A_a.gif,curiosity_background,1
SS1630955306639,4,complex_dissimilar,curiosity,2,1,background,1637,images/stimuli/complex_15_A_a.gif,curiosity_background,4
SS1630955306639,4,complex_dissimilar,curiosity,2,2,deviant,545.2999999998137,images/stimuli/complex_09_A_a.gif,curiosity_background,4
SS1630955306639,4,complex_dissimilar,curiosity,2,3,background,883.3000000007451,images/stimuli/complex_15_A_a.gif,curiosity_background,4
SS1630955306639,4,complex_dissimilar,curiosity,2,4,background,1043.3999999994412,images/stimuli/complex_15_A_a.gif,curiosity_background,4
SS1630955306639,4,complex_dissimilar,curiosity,2,5,background,863.6999999992549,images/stimuli/complex_15_A_a.gif,curiosity_background,4
SS1630955306639,4,complex_dissimilar,curiosity,2,6,background,865.3000000007451,images/stimuli/complex_15_A_a.gif,curiosity_background,4
SS1630955306639,5,simple_dissimilar,curiosity,6,1,background,555.1000000005588,images/stimuli/simple_07_A_a.gif,curiosity_novel,0
SS1630955306639,5,simple_dissimilar,curiosity,6,2,background,895.5999999996275,images/stimuli/simple_07_A_a.gif,curiosity_novel,0
SS1630955306639,5,simple_dissimilar,curiosity,6,3,background,728.5,images/stimuli/simple_07_A_a.gif,curiosity_novel,0
SS1630955306639,5,simple_dissimilar,curiosity,6,4,background,804.6000000005588,images/stimuli/simple_07_A_a.gif,curiosity_novel,0
SS1630955306639,5,simple_dissimilar,curiosity,6,5,background,505.09999999962747,images/stimuli/simple_07_A_a.gif,curiosity_novel,0
SS1630955306639,5,simple_dissimilar,curiosity,6,6,deviant,611.6000000005588,images/stimuli/simple_14_A_a.gif,curiosity_novel,0
SS1630955306639,6,simple_dissimilar,curiosity,4,1,background,847,images/stimuli/simple_10_A_a.gif,curiosity_background,3
SS1630955306639,6,simple_dissimilar,curiosity,4,2,background,557.6999999992549,images/stimuli/simple_10_A_a.gif,curiosity_background,3
SS1630955306639,6,simple_dissimilar,curiosity,4,3,background,519.7000000001863,images/stimuli/simple_10_A_a.gif,curiosity_background,3
SS1630955306639,6,simple_dissimilar,curiosity,4,4,deviant,520.9000000003725,images/stimuli/simple_17_A_a.gif,curiosity_background,3
SS1630955306639,6,simple_dissimilar,curiosity,4,5,background,936.1000000005588,images/stimuli/simple_10_A_a.gif,curiosity_background,3
SS1630955306639,6,simple_dissimilar,curiosity,4,6,background,919.9000000003725,images/stimuli/simple_10_A_a.gif,curiosity_background,3
SS1630955306639,7,complex_dissimilar,curiosity,6,1,background,593.7000000001863,images/stimuli/complex_14_A_a.gif,curiosity_background,2
SS1630955306639,7,complex_dissimilar,curiosity,6,2,background,511.70000000018626,images/stimuli/complex_14_A_a.gif,curiosity_background,2
SS1630955306639,7,complex_dissimilar,curiosity,6,3,background,926.7999999998137,images/stimuli/complex_14_A_a.gif,curiosity_background,2
SS1630955306639,7,complex_dissimilar,curiosity,6,4,background,815.7999999998137,images/stimuli/complex_14_A_a.gif,curiosity_background,2
SS1630955306639,7,complex_dissimilar,curiosity,6,5,background,811.8999999994412,images/stimuli/complex_14_A_a.gif,curiosity_background,2
SS1630955306639,7,complex_dissimilar,curiosity,6,6,deviant,762.2999999998137,images/stimuli/complex_11_A_a.gif,curiosity_background,2
SS1630955306639,8,complex_dissimilar,curiosity,4,1,background,644.2999999998137,images/stimuli/complex_01_A_a.gif,curiosity_background,1
SS1630955306639,8,complex_dissimilar,curiosity,4,2,background,897.5,images/stimuli/complex_01_A_a.gif,curiosity_background,1
SS1630955306639,8,complex_dissimilar,curiosity,4,3,background,735.4000000003725,images/stimuli/complex_01_A_a.gif,curiosity_background,1
SS1630955306639,8,complex_dissimilar,curiosity,4,4,deviant,758.5999999996275,images/stimuli/complex_16_A_a.gif,curiosity_background,1
SS1630955306639,8,complex_dissimilar,curiosity,4,5,background,525.3000000007451,images/stimuli/complex_01_A_a.gif,curiosity_background,1
SS1630955306639,8,complex_dissimilar,curiosity,4,6,background,550.4000000003725,images/stimuli/complex_01_A_a.gif,curiosity_background,1
SS1630955307780,1,simple_dissimilar,curiosity,NA,1,background,5132,images/stimuli/simple_15_A_a.gif,curiosity_background,1
SS1630955307780,1,simple_dissimilar,curiosity,NA,2,background,4006,images/stimuli/simple_15_A_a.gif,curiosity_background,1
SS1630955307780,1,simple_dissimilar,curiosity,NA,3,background,2470,images/stimuli/simple_15_A_a.gif,curiosity_background,1
SS1630955307780,1,simple_dissimilar,curiosity,NA,4,background,5485,images/stimuli/simple_15_A_a.gif,curiosity_background,1
SS1630955307780,1,simple_dissimilar,curiosity,NA,5,background,1245,images/stimuli/simple_15_A_a.gif,curiosity_background,1
SS1630955307780,1,simple_dissimilar,curiosity,NA,6,background,1796,images/stimuli/simple_15_A_a.gif,curiosity_background,1
SS1630955307780,2,simple_dissimilar,curiosity,4,1,background,4563,images/stimuli/simple_14_A_a.gif,curiosity_background,2
SS1630955307780,2,simple_dissimilar,curiosity,4,2,background,1483,images/stimuli/simple_14_A_a.gif,curiosity_background,2
SS1630955307780,2,simple_dissimilar,curiosity,4,3,background,2527,images/stimuli/simple_14_A_a.gif,curiosity_background,2
SS1630955307780,2,simple_dissimilar,curiosity,4,4,deviant,2805,images/stimuli/simple_11_A_a.gif,curiosity_background,2
SS1630955307780,2,simple_dissimilar,curiosity,4,5,background,1161,images/stimuli/simple_14_A_a.gif,curiosity_background,2
SS1630955307780,2,simple_dissimilar,curiosity,4,6,background,551,images/stimuli/simple_14_A_a.gif,curiosity_background,2
SS1630955307780,3,complex_dissimilar,curiosity,2,1,background,2563,images/stimuli/complex_12_A_a.gif,curiosity_background,0
SS1630955307780,3,complex_dissimilar,curiosity,2,2,deviant,2776,images/stimuli/complex_06_A_a.gif,curiosity_background,0
SS1630955307780,3,complex_dissimilar,curiosity,2,3,background,1807,images/stimuli/complex_12_A_a.gif,curiosity_background,0
SS1630955307780,3,complex_dissimilar,curiosity,2,4,background,1040,images/stimuli/complex_12_A_a.gif,curiosity_background,0
SS1630955307780,3,complex_dissimilar,curiosity,2,5,background,956,images/stimuli/complex_12_A_a.gif,curiosity_background,0
SS1630955307780,3,complex_dissimilar,curiosity,2,6,background,511,images/stimuli/complex_12_A_a.gif,curiosity_background,0
SS1630955307780,4,complex_dissimilar,curiosity,NA,1,background,4321,images/stimuli/complex_02_A_a.gif,curiosity_background,2
SS1630955307780,4,complex_dissimilar,curiosity,NA,2,background,537,images/stimuli/complex_02_A_a.gif,curiosity_background,2
SS1630955307780,4,complex_dissimilar,curiosity,NA,3,background,519,images/stimuli/complex_02_A_a.gif,curiosity_background,2
SS1630955307780,4,complex_dissimilar,curiosity,NA,4,background,1200,images/stimuli/complex_02_A_a.gif,curiosity_background,2
SS1630955307780,4,complex_dissimilar,curiosity,NA,5,background,576,images/stimuli/complex_02_A_a.gif,curiosity_background,2
SS1630955307780,4,complex_dissimilar,curiosity,NA,6,background,1054,images/stimuli/complex_02_A_a.gif,curiosity_background,2
SS1630955307780,5,complex_dissimilar,curiosity,6,1,background,1439,images/stimuli/complex_20_A_a.gif,curiosity_novel,3
SS1630955307780,5,complex_dissimilar,curiosity,6,2,background,1205,images/stimuli/complex_20_A_a.gif,curiosity_novel,3
SS1630955307780,5,complex_dissimilar,curiosity,6,3,background,717,images/stimuli/complex_20_A_a.gif,curiosity_novel,3
SS1630955307780,5,complex_dissimilar,curiosity,6,4,background,651,images/stimuli/complex_20_A_a.gif,curiosity_novel,3
SS1630955307780,5,complex_dissimilar,curiosity,6,5,background,657,images/stimuli/complex_20_A_a.gif,curiosity_novel,3
SS1630955307780,5,complex_dissimilar,curiosity,6,6,deviant,564,images/stimuli/complex_18_A_a.gif,curiosity_novel,3
SS1630955307780,6,simple_dissimilar,curiosity,6,1,background,1653,images/stimuli/simple_13_A_a.gif,curiosity_background,1
SS1630955307780,6,simple_dissimilar,curiosity,6,2,background,1103,images/stimuli/simple_13_A_a.gif,curiosity_background,1
SS1630955307780,6,simple_dissimilar,curiosity,6,3,background,853,images/stimuli/simple_13_A_a.gif,curiosity_background,1
SS1630955307780,6,simple_dissimilar,curiosity,6,4,background,764,images/stimuli/simple_13_A_a.gif,curiosity_background,1
SS1630955307780,6,simple_dissimilar,curiosity,6,5,background,637,images/stimuli/simple_13_A_a.gif,curiosity_background,1
SS1630955307780,6,simple_dissimilar,curiosity,6,6,deviant,2876,images/stimuli/simple_09_A_a.gif,curiosity_background,1
SS1630955307780,7,complex_dissimilar,curiosity,4,1,background,3308,images/stimuli/complex_13_A_a.gif,curiosity_novel,3
SS1630955307780,7,complex_dissimilar,curiosity,4,2,background,1238,images/stimuli/complex_13_A_a.gif,curiosity_novel,3
SS1630955307780,7,complex_dissimilar,curiosity,4,3,background,530,images/stimuli/complex_13_A_a.gif,curiosity_novel,3
SS1630955307780,7,complex_dissimilar,curiosity,4,4,deviant,2003,images/stimuli/complex_15_A_a.gif,curiosity_novel,3
SS1630955307780,7,complex_dissimilar,curiosity,4,5,background,701,images/stimuli/complex_13_A_a.gif,curiosity_novel,3
SS1630955307780,7,complex_dissimilar,curiosity,4,6,background,999,images/stimuli/complex_13_A_a.gif,curiosity_novel,3
